schema_version,case_id,occupancy_id,substeps,method,label,time,Sx,Sy,Sz,xi2,xi2_db,min_var,spin_length,N_eff,active_bonds,hole_spin_covariance
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.0,2.5,0.0,0.0,1.0009775171065494,0.004243229276517941,1.2512218963831867,1.0,5.0,3.0,0.0
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.031818181818181815,2.4998396088525787,1.0755285551056204e-16,2.2551405187698492e-17,0.9888017914148957,-0.04890755442052232,1.235843649302171,0.9999358435410315,5.0,3.0,1.8822954383428892e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.06363636363636363,2.49935856062606,-1.1058862159352145e-16,2.862293735361732e-17,0.9771043416947491,-0.10059056954045506,1.2207537543260616,0.9997434242504241,5.0,3.0,-2.258754526011472e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.09545454545454544,2.498557232985019,9.8879238130678e-17,2.992397996059992e-17,0.9658660016129007,-0.15083120786068155,1.2059393845129325,0.9994228931940077,5.0,3.0,-3.6742406956453205e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.12727272727272726,2.497436261446767,4.9439619065339e-17,4.336808689942018e-19,0.9550675312356399,-0.199659190905077,1.1913871260788287,0.9989745045787067,5.0,3.0,-1.9425288923698627e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.15909090909090906,2.4959965484135225,-1.2533377113932431e-16,4.336808689942018e-17,0.944689678739396,-0.24710829526839315,1.1770831072574748,0.998398619365409,5.0,3.0,-1.5510114411945409e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.1909090909090909,2.494239275644392,-1.1709383462843448e-17,3.122502256758253e-17,0.9347132369571692,-0.293216069981482,1.1630131247552467,0.9976957102577568,5.0,3.0,3.583890514604861e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.22272727272727272,2.4921659199740414,7.892991815694472e-17,-1.8648277366750676e-17,0.9251190951794975,-0.3380235477459475,1.1491627673808573,0.9968663679896166,5.0,3.0,-6.143812310751192e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.2545454545454545,2.489778272005315,8.890457814381136e-17,3.252606517456513e-17,0.9158882868263146,-0.38157495080622433,1.1355175366750847,0.995911308802126,5.0,3.0,-8.297158292215457e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.2863636363636363,2.4870784574092077,9.150666335777657e-17,-2.168404344971009e-18,0.9070020337817474,-0.42391739114987426,1.1220629645657474,0.9948313829636831,5.0,3.0,3.9754079657801837e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.3181818181818181,2.4840689603601036,2.42861286636753e-17,-1.1449174941446927e-16,0.8984417883277924,-0.4651005637026124,1.1087847282158638,0.9936275841440414,5.0,3.0,-1.5058363506743112e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.35,2.4807526485202493,8.977193988179977e-17,3.469446951953614e-18,0.8901892737156555,-0.5051764302829677,1.095668762309488,0.9923010594080998,5.0,3.0,-1.260385025514399e-18
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.3818181818181818,2.4771327988712084,-5.377642775528102e-17,2.168404344971009e-17,0.8822265244654494,-0.5441988913774021,1.0827013690237854,0.9908531195484833,5.0,3.0,-1.8070036208091741e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.4136363636363636,2.4732131235774446,7.632783294297951e-17,-3.469446951953614e-18,0.8745359274781439,-0.5822234423561838,1.0698693258644039,0.9892852494309778,5.0,3.0,-1.1203422449016882e-18
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.44545454545454544,2.4689977949649333,5.0306980803327406e-17,-7.37257477290143e-18,0.867100264972553,-0.6193068106285572,1.057159991395455,0.9875991179859733,5.0,3.0,5.466185952947752e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.47727272727272724,2.464491468615273,4.119968255444917e-18,-6.938893903907228e-18,0.8599027601199526,-0.6555065704830754,1.044561408681104,0.9857965874461092,5.0,3.0,4.381983780462247e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.509090909090909,2.459699303517102,-5.637851296924623e-18,3.3393426912553537e-17,0.8529271260423132,-0.6908807329870406,1.0320624059836119,0.9838797214068409,5.0,3.0,-3.749532513179037e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.5409090909090909,2.454626978188542,1.1384122811097797e-16,-1.5178830414797062e-17,0.8461576185711475,-0.725487309329073,1.0196526939483197,0.9818507912754167,5.0,3.0,4.110933237340872e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.5727272727272726,2.4492807016933877,-1.3010426069826053e-18,4.423544863740858e-17,0.8395790928402637,-0.7593838473608548,1.0073229581693588,0.979712280677355,5.0,3.0,1.807003620809174e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.6045454545454545,2.443667218519027,1.1666015375944028e-16,-2.6020852139652106e-18,0.8331770634235763,-0.7926269427600188,0.9950649456947361,0.9774668874076108,5.0,3.0,5.571594497494953e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.6363636363636362,2.437793806371183,2.45029690981724e-17,6.938893903907228e-18,0.8269377673427256,-0.8252717281337405,0.9828715437218395,0.9751175225484732,5.0,3.0,5.451127589441009e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.6681818181818181,2.431668266066925,6.288372600415926e-18,1.3877787807814457e-17,0.8208482288808212,-0.8573713454040931,0.9707368484815692,0.97266730642677,5.0,3.0,-1.7618285302889447e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.7,2.425298902873333,8.500145032286355e-17,3.165870343657673e-17,0.8148963247689539,-0.88897640885573,0.9586562221372844,0.9701195611493333,5.0,3.0,5.3758357719072925e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.7318181818181817,2.418694498840662,-3.0791341698588326e-17,4.336808689942018e-18,0.8090708479848041,-0.9201344681585633,0.9466263354566455,0.9674777995362648,5.0,3.0,-5.149960319306147e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.7636363636363636,2.411864275913081,5.2909066017292616e-17,-3.686287386450715e-17,0.8033615681384865,-0.950889482386652,0.9346451940682403,0.9647457103652324,5.0,3.0,-5.345719044893807e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.7954545454545454,2.4048178498593575,3.642919299551295e-17,1.3877787807814457e-17,0.7977592862404806,-0.9812813174175297,0.9227121463016658,0.961927139943743,5.0,3.0,-9.577119190288623e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.8272727272727272,2.397565175344377,-8.673617379884035e-18,-1.214306433183765e-17,0.7922558815644114,-1.0113452800198834,0.9108278709317413,0.9590260701377508,5.0,3.0,1.7166534397687158e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.859090909090909,2.390116482750311,-4.119968255444917e-18,-2.1250362580715887e-17,0.7868443483446844,-1.0411117023390044,0.898994343597988,0.9560465931001245,5.0,3.0,1.340194352100137e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.8909090909090909,2.3824822076419565,-1.6046192152785466e-17,4.336808689942018e-19,0.7815188201903014,-1.0706055903138403,0.8872147812325263,0.9529928830567826,5.0,3.0,4.0808165103273847e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.9227272727272726,2.3746729140448695,2.0383000842727483e-17,-2.6020852139652106e-17,0.7762745803475669,-1.0998463487939072,0.8754935644776518,0.9498691656179478,5.0,3.0,-2.1141942363467336e-18
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.9545454545454545,2.3666992129512,2.3852447794681098e-17,2.8189256484623115e-17,0.7711080562990464,-1.1288475947666845,0.8638361387755589,0.94667968518048,5.0,3.0,-1.957587255876608e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,0.9863636363636362,2.358571677677163,5.2475385148298415e-17,-1.0148132334464322e-16,0.7660167976263013,-1.1576170682114866,0.8522488955289952,0.9434286710708651,5.0,3.0,4.306691962928531e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.018181818181818,2.350300757853439,2.6020852139652106e-18,4.9439619065339e-17,0.7609994365705682,-1.1861566477263839,0.8407390354230675,0.9401203031413756,5.0,3.0,-8.0863412031210555e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.0499999999999998,2.3418966939263925,3.252606517456513e-17,9.75781955236954e-17,0.7560556312732555,-1.2144624753304787,0.8293144166260329,0.936758677570557,5.0,3.0,-3.7796492401925234e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.0818181818181818,2.3333694340759346,-1.0842021724855044e-17,-6.418476861114186e-17,0.7511859922404601,-1.2425251918362905,0.8179833911160855,0.9333477736303738,5.0,3.0,-1.2197274440461927e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.1136363636363635,2.324728555410441,-6.722053469410127e-17,3.209238430557093e-17,0.7463919931261891,-1.2703302810368509,0.8067546327842584,0.9298914221641764,5.0,3.0,5.60171122450844e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.1454545454545453,2.3159831911813233,-3.469446951953614e-17,6.071532165918825e-18,0.7416758674416507,-1.2978585177886526,0.7956369612219226,0.9263932764725293,5.0,3.0,5.767353223082614e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.1772727272727272,2.307141965572009,7.676151381197371e-17,7.806255641895632e-18,0.7370404932522548,-1.3250865120077282,0.7846391652066114,0.9228567862288036,5.0,3.0,5.601711224508441e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.209090909090909,2.2982129373688824,1.0408340855860843e-17,-3.122502256758253e-17,0.7324892683008476,-1.3519873377503417,0.7737698298536453,0.919285174947553,5.0,3.0,7.755057205972706e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.2409090909090907,2.2892035535243727,-5.919743861770854e-17,-6.938893903907228e-18,0.7280259782851277,-1.3785312340044495,0.7630371712146065,0.9156814214097491,5.0,3.0,-9.035018104045873e-21
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.2727272727272725,2.2801206132929646,1.8431436932253575e-17,2.47198095326695e-17,0.7236546612106942,-1.4046863616602188,0.7524488817959694,0.9120482453171859,5.0,3.0,6.972022303622062e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.3045454545454545,2.270970243273812,7.806255641895632e-17,-9.974659986866641e-18,0.7193794708395002,-1.430419599402726,0.7420119900668654,0.9083880973095247,5.0,3.0,4.954201593718485e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.3363636363636362,2.2617578833485354,-9.86623976961809e-18,2.3418766925686896e-17,0.7152045422590554,-1.4556973600215708,0.73173273655158,0.9047031533394142,5.0,3.0,1.1143188994989906e-18
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.368181818181818,2.252488283176261,4.380176776841438e-17,-8.673617379884035e-19,0.7111338625188286,-1.480486407874849,0.721616468588495,0.9009953132705044,5.0,3.0,-8.88443446897844e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,1,surrogate,static_only,1.4,2.243165508615971,5.561957144850638e-17,5.074066167232161e-17,0.707171149126965,-1.5047546579835716,0.7116675553092969,0.8972662034463884,5.0,3.0,1.987703982890092e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.0,2.5,0.0,0.0,1.0009775171065494,0.004243229276517941,1.2512218963831867,1.0,5.0,3.0,0.0
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.031818181818181815,2.499839608819422,-8.847089727481716e-17,0.0,0.9888017912449955,-0.0489075551667459,1.2358436490570397,0.9999358435277689,5.0,3.0,1.1399181174604542e-18
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.06363636363636363,2.4993585605539854,6.938893903907228e-17,-2.211772431870429e-17,0.977104341368521,-0.10059057099044441,1.220753753848079,0.9997434242215941,5.0,3.0,3.8248243307127507e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.09545454545454544,2.498557232868252,1.474514954580286e-17,-1.97758476261356e-16,0.965866001143369,-0.1508312099718962,1.2059393838139787,0.9994228931473008,5.0,3.0,-3.071906155375596e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.12727272727272726,2.497436261279356,-4.0766001685454967e-17,-4.90059381963448e-17,0.9550675306354245,-0.19965919363441542,1.1913871251703727,0.9989745045117424,5.0,3.0,-3.3881317890172014e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.15909090909090906,2.4959965481893733,-7.37257477290143e-17,-2.862293735361732e-17,0.9446896780206853,-0.2471082985724635,1.177083106150549,0.9983986192757494,5.0,3.0,3.91517451175321e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.1909090909090909,2.494239275357138,4.8138576458356397e-17,-1.474514954580286e-17,0.9347132361318166,-0.2932160738163064,1.1630131234604233,0.9976957101428552,5.0,3.0,-7.212956119729953e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.22272727272727272,2.4921659196169568,3.9898639947466563e-17,-1.1709383462843448e-17,0.9251190942590546,-0.3380235520669403,1.1491627659081927,0.9968663678467827,5.0,3.0,-4.517509052022935e-21
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.2545454545454545,2.4897782715712533,9.6710833785707e-17,-5.551115123125783e-17,0.9158882858220326,-0.381574955568313,1.1355175350340503,0.9959113086285013,5.0,3.0,-3.6140072416183483e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.2863636363636363,2.4870784568905084,1.9081958235744878e-17,6.5052130349130266e-18,0.9070020327045675,-0.4239173963076718,1.1220629627651257,0.9948313827562034,5.0,3.0,1.3688052427629495e-18
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.3181818181818181,2.484068959748502,-1.196959198423997e-16,2.168404344971009e-18,0.8984417871883146,-0.46510056921069254,1.108784726263625,0.9936275838994009,5.0,3.0,-4.171166691367843e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.35,2.4807526478068116,4.5102810375396984e-17,-8.239936510889834e-18,0.8901892725240648,-0.5051764360963524,1.0956687602126411,0.9923010591227246,5.0,3.0,2.153345981464266e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.3818181818181818,2.4771327980463664,-1.3964523981613297e-16,2.3418766925686896e-17,0.8822265232313489,-0.5441988974525201,1.08270136678821,0.9908531192185466,5.0,3.0,-4.276575235915046e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.4136363636363636,2.473213122630813,-3.0791341698588326e-17,3.903127820947816e-18,0.8745359262105331,-0.5822234486511382,1.0698693234946708,0.9892852490523252,5.0,3.0,-1.290501752527885e-18
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.44545454545454544,2.4689977938854364,-6.201636426617085e-17,2.6020852139652106e-18,0.8671002636795841,-0.6193068171045006,1.057159988894656,0.9875991175541745,5.0,3.0,-3.76459087668578e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.47727272727272724,2.46449146739118,-6.938893903907228e-18,1.3444106938820255e-17,0.8599027588087599,-0.6555065771052633,1.0445614060506905,0.9857965869564721,5.0,3.0,-1.6564199857417425e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.509090909090909,2.4596993021360314,-3.5561831257524545e-17,1.8214596497756474e-17,0.8529271247188857,-0.6908807397256855,1.0320624032232688,0.9838797208544126,5.0,3.0,3.869999421232981e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.5409090909090909,2.454626976637639,7.39425881635114e-17,-1.734723475976807e-18,0.846157617240118,-0.7254873161606462,1.0196526910558865,0.9818507906550555,5.0,3.0,-1.9877039828900914e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.5727272727272726,2.4492806999594214,-2.7321894746634712e-17,2.6020852139652106e-17,0.8395790915048036,-0.7593838542688751,1.0073229551408134,0.9797122799837685,5.0,3.0,7.634590297918761e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.6045454545454545,2.4436672165886466,7.719519468096792e-17,2.0816681711721685e-17,0.8331770620852497,-0.7926269497360617,0.9950649425242627,0.9774668866354587,5.0,3.0,5.993228675683759e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.6363636363636362,2.4377938042310596,5.204170427930421e-18,-2.0816681711721685e-17,0.8269377660014954,-0.825271735177667,0.9828715404019834,0.9751175216924238,5.0,3.0,3.614007241618349e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.6681818181818181,2.431668263704111,-6.7220534694101275e-18,-1.8214596497756474e-17,0.8208482275349989,-0.8573713525245716,0.9707368450034974,0.9726673054816445,5.0,3.0,-2.0061770254033706e-36
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.7,2.425298900275437,9.974659986866641e-18,-2.5153490401663703e-17,0.8148963234153699,-0.8889764160695811,0.9586562184911493,0.9701195601101749,5.0,3.0,2.0328790734103206e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.7318181818181817,2.4186944959962533,-7.28583859910259e-17,-1.1319070680748666e-16,0.8090708466189094,-0.9201344754904371,0.9466263316320422,0.9674777983985013,5.0,3.0,-3.6441239686318354e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.7636363636363636,2.411864272811974,1.734723475976807e-17,5.204170427930421e-17,0.8033615667546373,-0.9508894898676925,0.9346451900547648,0.9647457091247895,5.0,3.0,6.053462129710733e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.7954545454545454,2.404817846492907,2.168404344971009e-19,-8.673617379884035e-18,0.7977592848322859,-0.9812813250836419,0.9227121420895377,0.9619271385971627,5.0,3.0,1.3552527156068805e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.8272727272727272,2.3975651717059026,4.0766001685454967e-17,-4.9873299934333204e-17,0.7922558801250584,-1.0113452879100495,0.9108278665124782,0.9590260686823611,5.0,3.0,3.3580150620037157e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.859090909090909,2.3901164788352895,-3.0357660829594124e-18,-2.1250362580715887e-17,0.7868443468674614,-1.041111710492457,0.8989943389651008,0.9560465915341159,5.0,3.0,-1.656419985741744e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.8909090909090909,2.382482203448406,-6.071532165918825e-18,4.7704895589362195e-18,0.7815188186689985,-1.0706055987678074,0.8872147763821956,0.9529928813793624,5.0,3.0,3.76459087668578e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.9227272727272726,2.3746729095735435,5.2475385148298415e-17,-2.992397996059992e-17,0.7762745787769878,-1.0998463575806674,0.8754935594093566,0.9498691638294174,5.0,3.0,-5.782411586589357e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.9545454545454545,2.3666992082057585,-6.396792817664476e-17,-1.3444106938820255e-17,0.77110805467548,-1.1288476039107456,0.8638361334926181,0.9466796832823035,5.0,3.0,-4.5175090520229353e-20
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,0.9863636363636362,2.3585716726643042,-4.206704429243757e-17,2.168404344971009e-17,0.766016795947941,-1.1576170777269774,0.8522488900389948,0.9434286690657216,5.0,3.0,9.818053006396512e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.018181818181818,2.350300752582941,-5.442694905877232e-17,-1.474514954580286e-17,0.7609994348378744,-1.186156657614688,0.8407390297381397,0.9401203010331765,5.0,3.0,9.667469371329084e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.0499999999999998,2.3418966884110355,-2.42861286636753e-17,3.5128150388530344e-17,0.7560556294892614,-1.2144624855781212,0.8293144107629713,0.9367586753644142,5.0,3.0,1.5961865317147715e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.0818181818181818,2.3333694283313764,-2.2768245622195593e-17,-2.0816681711721685e-17,0.7511859904109635,-1.2425252024134354,0.8179833850962934,0.9333477713325505,5.0,3.0,8.101399566627796e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.1136363636363635,2.3247285494549823,-4.4885969940899884e-17,1.5612511283791264e-17,0.7463919912598416,-1.2703302918963513,0.8067546266335078,0.929891419781993,5.0,3.0,-8.944667923005414e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.1454545454545453,2.315983185035587,-1.3877787807814457e-17,-2.0383000842727483e-17,0.741675865549951,-1.2978585288656577,0.7956369549699569,0.9263932740142348,5.0,3.0,-2.047937436917064e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.1772727272727272,2.3071419592585265,-1.6479873021779667e-17,1.951563910473908e-17,0.737040491349434,-1.3250865232199294,0.7846391588865823,0.9228567837034106,5.0,3.0,7.679765388438991e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.209090909090909,2.298212930911701,2.970713952610282e-17,1.5612511283791264e-17,0.7324892664036028,-1.3519873489991474,0.7737698235014285,0.9192851723646804,5.0,3.0,-6.972022303622062e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.2409090909090907,2.2892035469485235,4.119968255444917e-18,5.204170427930421e-17,0.7280259764123059,-1.3785312451765255,0.7630371648679963,0.9156814187794093,5.0,3.0,2.484629978612614e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.2727272727272725,2.280120606623914,-3.1008182133085427e-17,2.8189256484623115e-17,0.7236546593828924,-1.4046863726295977,0.7524488754938128,0.9120482426495655,5.0,3.0,-7.243072846743438e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.3045454545454545,2.2709702365369657,1.2934531917752068e-16,3.686287386450715e-17,0.7193794690785397,-1.4304196100337694,0.7420119838481374,0.9083880946147863,5.0,3.0,4.2464585089015603e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.3363636363636362,2.261757876568717,4.553649124439119e-18,1.6479873021779667e-17,0.7152045405874266,-1.455697370172222,0.7317327304544535,0.9047031506274867,5.0,3.0,3.5085986970711473e-19
haxs.stage5c2gR32A.g1-deterministic.v1,limit_hopping_zero_chain6,chain6_hole_2,2,surrogate,static_only,1.368181818181818,2.2524882763771745,9.64939933512099e-18,1.3877787807814457e-17,0.7111338609591077,-1.4804864174001748,0.7216164626494158,0.9009953105508698,5.0,3.0,7.604473570905276e-19
