time,Sx,Sy,Sz,xi2,xi2_db,min_var,spin_length,N_eff,active_bonds,hole_spin_covariance,stage,block,shape,N,label,occupancy_idx,path_idx,phase_idx,occupancy_seed,hole_path_seed,phase_batch_seed,occupancy_hash,path_hash,run_id,config_hash
1.3363636363636362,8.920994697940959,2.671382890978848,0.006932538824219629,0.44832151437014683,-3.4841041940313557,1.767211698807226,0.8465802916283557,22.0,34.0,0.0032502944079125175,stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,0,3,221005,325001,821004,a6a7a0a42e618f3a,7f33654a65584ee2,confirmation_occ004_path00_phase03_mobile_plus_spin_density,90af02170d880284
1.368181818181818,8.839721662534854,2.741172392998718,0.006932539246680079,0.4456443002317198,-3.510116437098057,1.7350705709067045,0.8413623015525324,22.0,34.0,0.003250294405014981,stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,0,3,221005,325001,821004,a6a7a0a42e618f3a,7f33654a65584ee2,confirmation_occ004_path00_phase03_mobile_plus_spin_density,90af02170d880284
1.4,8.757226157668555,2.8093952574329344,0.006932539451645557,0.4432499672439723,-3.5335128782126364,1.7041301017384427,0.8360758385721763,22.0,34.0,0.0032502944036091833,stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,0,3,221005,325001,821004,a6a7a0a42e618f3a,7f33654a65584ee2,confirmation_occ004_path00_phase03_mobile_plus_spin_density,90af02170d880284
0.0,11.0,0.0078125,-0.0029296875,1.0061294854802612,0.026538765556859967,5.533715354002754,1.0000002876785747,22.0,37.0,-0.0007756237139917697,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.031818181818181815,10.996711646727215,0.008449589174742665,-0.002929687442030416,0.98865523986185,-0.049551275420897364,5.434356851632007,0.9997013893823442,22.0,37.0,-0.0007756237143893663,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.06363636363636363,10.989568289046236,0.009003815843937007,-0.0029296873274613816,0.9598640543358574,-0.1779027178598539,5.269247933863164,0.999052033454004,22.0,37.0,-0.0007756237151751609,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.09545454545454544,10.97869841171273,0.009469817319632567,-0.0029296871374433326,0.9308794551166626,-0.31106554643992185,5.10003114962429,0.9980638987967695,22.0,37.0,-0.0007756237164784402,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.12727272727272726,10.964286443724024,0.009842721821920615,-0.002929686868253352,0.9030729527650581,-0.44277164743471253,4.934705978570154,0.996753750279593,22.0,37.0,-0.0007756237183247367,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.15909090909090906,10.94656651575917,0.010118116396269743,-0.0029296865296471976,0.8766411026185392,-0.5717817066364762,4.774802266868378,0.995142871271258,22.0,37.0,-0.0007756237206471392,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.1909090909090909,10.925814757544465,0.010292030555419702,-0.0029296861402359304,0.8515474695362868,-0.6979113726914975,4.620556279636897,0.993256363439708,22.0,37.0,-0.0007756237233179975,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.22272727272727272,10.902340315761906,0.010360958679654643,-0.0029296857213283447,0.8276919755285166,-0.8213125526457947,4.471836910129984,0.991122330238608,22.0,37.0,-0.0007756237261911648,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.2545454545454545,10.876475317456759,0.010321941406022678,-0.0029296852910766433,0.8049578914627114,-0.9422683762430584,4.328398734959093,0.9887709645332113,22.0,37.0,-0.0007756237291421345,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.2863636363636363,10.848564076377913,0.010172721995246343,-0.0029296848605164507,0.7832291720000153,-1.0611114525663998,4.18997184215195,0.9862335674048327,22.0,37.0,-0.0007756237320952234,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
0.3181818181818181,10.818951931103726,0.009911988381555518,-0.0029296844323345467,0.762398215024101,-1.1781812916680603,4.05629907823437,0.9835415334816578,22.0,37.0,-0.0007756237350319989,stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,90af02170d880284
