stage,block,shape,N,label,occupancy_idx,path_idx,phase_idx,occupancy_seed,hole_path_seed,phase_batch_seed,occupancy_hash,path_hash,run_id,xi2_db_fixed,xi2_db_min,fixed_time,time_at_min,N_eff_fixed,active_bonds_fixed,runtime_seconds,config_hash
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,2,3,0,221003,323004,624001,8c79803ac1513d81,e006fb1ef76a0dd3,confirmation_occ002_path03_phase00_mobile_plus_spin_density,-3.070981633422589,-3.8486136146991603,0.9227272727272726,1.4,22.0,36.0,0.30550150002818555,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,2,3,1,221003,0,624002,8c79803ac1513d81,4ab12fcdacdfd502,confirmation_occ002_path03_phase01_static_only,-3.3897324795095334,-4.758289988095293,0.9227272727272726,1.4,22.0,37.0,0.30867375002708286,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,2,3,1,221003,323004,624002,8c79803ac1513d81,e006fb1ef76a0dd3,confirmation_occ002_path03_phase01_mobile_plus_spin_density,-2.885037145064535,-3.6071142736845703,0.9227272727272726,1.4,22.0,36.0,0.3070810830104165,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,2,3,2,221003,0,624003,8c79803ac1513d81,4ab12fcdacdfd502,confirmation_occ002_path03_phase02_static_only,-3.425691155882713,-4.71553199665499,0.9227272727272726,1.4,22.0,37.0,0.3088671249570325,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,2,3,2,221003,323004,624003,8c79803ac1513d81,e006fb1ef76a0dd3,confirmation_occ002_path03_phase02_mobile_plus_spin_density,-2.9361488977944057,-3.6135937429139915,0.9227272727272726,1.4,22.0,36.0,0.3060114579857327,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,2,3,3,221003,0,624004,8c79803ac1513d81,4ab12fcdacdfd502,confirmation_occ002_path03_phase03_static_only,-3.7500131762580793,-5.028124170590633,0.9227272727272726,1.4,22.0,37.0,0.3097917499835603,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,2,3,3,221003,323004,624004,8c79803ac1513d81,e006fb1ef76a0dd3,confirmation_occ002_path03_phase03_mobile_plus_spin_density,-2.8918206045041255,-3.5642552851112623,0.9227272727272726,1.4,22.0,36.0,0.30578216700814664,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,0,0,221004,0,721001,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path00_phase00_static_only,-2.8018305527339975,-3.89104015979707,0.9227272727272726,1.4,20.0,28.0,0.2754652919829823,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,0,0,221004,324001,721001,24a8a5d60166062d,2eb8770f830516e5,confirmation_occ003_path00_phase00_mobile_plus_spin_density,-2.504142390873546,-3.0270219844474373,0.9227272727272726,1.4,20.0,27.0,0.27304633299354464,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,0,1,221004,0,721002,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path00_phase01_static_only,-2.9437119889797203,-3.9997244838454975,0.9227272727272726,1.4,20.0,28.0,0.2753895000205375,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,0,1,221004,324001,721002,24a8a5d60166062d,2eb8770f830516e5,confirmation_occ003_path00_phase01_mobile_plus_spin_density,-2.757654663600624,-3.2025518405897673,0.9227272727272726,1.4,20.0,27.0,0.2733113330323249,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,0,2,221004,0,721003,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path00_phase02_static_only,-2.6805267759011295,-3.800253088915956,0.9227272727272726,1.4,20.0,28.0,0.2748184999800287,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,0,2,221004,324001,721003,24a8a5d60166062d,2eb8770f830516e5,confirmation_occ003_path00_phase02_mobile_plus_spin_density,-2.4489295831017133,-3.088595578085469,0.9227272727272726,1.4,20.0,27.0,0.27324925002176315,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,0,3,221004,0,721004,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path00_phase03_static_only,-2.798412904565775,-3.857863788599498,0.9227272727272726,1.4,20.0,28.0,0.2751770000322722,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,0,3,221004,324001,721004,24a8a5d60166062d,2eb8770f830516e5,confirmation_occ003_path00_phase03_mobile_plus_spin_density,-2.6501603419623576,-3.41527950776862,0.9227272727272726,1.4,20.0,27.0,0.2724246249999851,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,1,0,221004,0,722001,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path01_phase00_static_only,-2.612977125461323,-3.7668525730864633,0.9227272727272726,1.4,20.0,28.0,0.27462629100773484,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,1,0,221004,324002,722001,24a8a5d60166062d,a8461adbde582a41,confirmation_occ003_path01_phase00_mobile_plus_spin_density,-1.9003400768899086,-2.5227209760317755,0.9227272727272726,1.4,20.0,29.0,0.2796308330143802,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,1,1,221004,0,722002,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path01_phase01_static_only,-2.7921207991260877,-3.877280555796294,0.9227272727272726,1.4,20.0,28.0,0.27591170801315457,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,1,1,221004,324002,722002,24a8a5d60166062d,a8461adbde582a41,confirmation_occ003_path01_phase01_mobile_plus_spin_density,-2.1751071578717163,-2.658247384958254,0.9227272727272726,1.1454545454545453,20.0,29.0,0.2803877079859376,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,1,2,221004,0,722003,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path01_phase02_static_only,-3.0772590950837273,-4.114716867495051,0.9227272727272726,1.4,20.0,28.0,0.27643724996596575,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,1,2,221004,324002,722003,24a8a5d60166062d,a8461adbde582a41,confirmation_occ003_path01_phase02_mobile_plus_spin_density,-2.236418247252077,-2.6256218978914174,0.9227272727272726,1.1454545454545453,20.0,29.0,0.2774484580149874,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,1,3,221004,0,722004,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path01_phase03_static_only,-2.6783324096988483,-3.784898857768202,0.9227272727272726,1.4,20.0,28.0,0.2732597499853,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,1,3,221004,324002,722004,24a8a5d60166062d,a8461adbde582a41,confirmation_occ003_path01_phase03_mobile_plus_spin_density,-1.7902840819059604,-2.361538761891445,0.9227272727272726,1.4,20.0,29.0,0.2770060000475496,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,2,0,221004,0,723001,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path02_phase00_static_only,-2.741424417513759,-3.7506951629547416,0.9227272727272726,1.4,20.0,28.0,0.2722198750125244,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,2,0,221004,324003,723001,24a8a5d60166062d,bc8a232edba4a810,confirmation_occ003_path02_phase00_mobile_plus_spin_density,-2.3080829307474544,-3.1988409821892145,0.9227272727272726,1.4,20.0,27.0,0.2760361669934355,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,2,1,221004,0,723002,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path02_phase01_static_only,-2.785697183233389,-3.9073034551031127,0.9227272727272726,1.4,20.0,28.0,0.27674045803723857,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,2,1,221004,324003,723002,24a8a5d60166062d,bc8a232edba4a810,confirmation_occ003_path02_phase01_mobile_plus_spin_density,-2.0894503916720546,-2.994255975363849,0.9227272727272726,1.4,20.0,27.0,0.27605145797133446,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,2,2,221004,0,723003,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path02_phase02_static_only,-2.8033192871167674,-3.984685624085888,0.9227272727272726,1.4,20.0,28.0,0.27751908398931846,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,2,2,221004,324003,723003,24a8a5d60166062d,bc8a232edba4a810,confirmation_occ003_path02_phase02_mobile_plus_spin_density,-2.2733396449643446,-3.1463482926732302,0.9227272727272726,1.4,20.0,27.0,0.27638812497025356,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,2,3,221004,0,723004,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path02_phase03_static_only,-2.9813556857968933,-4.109282417562078,0.9227272727272726,1.4,20.0,28.0,0.2787432500044815,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,2,3,221004,324003,723004,24a8a5d60166062d,bc8a232edba4a810,confirmation_occ003_path02_phase03_mobile_plus_spin_density,-2.3893867320161326,-3.3673239083660023,0.9227272727272726,1.4,20.0,27.0,0.27647812495706603,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,3,0,221004,0,724001,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path03_phase00_static_only,-2.6010319599739518,-3.7334082601520837,0.9227272727272726,1.4,20.0,28.0,0.2771137079689652,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,3,0,221004,324004,724001,24a8a5d60166062d,bb90bf94bdabb357,confirmation_occ003_path03_phase00_mobile_plus_spin_density,-1.5585346443807393,-2.513086453177663,0.9227272727272726,1.4,20.0,28.0,0.27577524998923764,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,3,1,221004,0,724002,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path03_phase01_static_only,-3.1030596981596714,-4.2144444997168415,0.9227272727272726,1.4,20.0,28.0,0.2766690840362571,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,3,1,221004,324004,724002,24a8a5d60166062d,bb90bf94bdabb357,confirmation_occ003_path03_phase01_mobile_plus_spin_density,-1.8229842191511478,-2.7502427427402703,0.9227272727272726,1.4,20.0,28.0,0.27540737501112744,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,3,2,221004,0,724003,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path03_phase02_static_only,-2.9323478175342905,-4.057914847616053,0.9227272727272726,1.4,20.0,28.0,0.2769154999987222,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,3,2,221004,324004,724003,24a8a5d60166062d,bb90bf94bdabb357,confirmation_occ003_path03_phase02_mobile_plus_spin_density,-1.8377966696164298,-2.7224120365976052,0.9227272727272726,1.4,20.0,28.0,0.2761067090323195,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,3,3,3,221004,0,724004,24a8a5d60166062d,119453dbc27fd326,confirmation_occ003_path03_phase03_static_only,-2.518793600714094,-3.5971425207527634,0.9227272727272726,1.4,20.0,28.0,0.2757465419708751,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,3,3,3,221004,324004,724004,24a8a5d60166062d,bb90bf94bdabb357,confirmation_occ003_path03_phase03_mobile_plus_spin_density,-1.8056662374725074,-2.6639739100411552,0.9227272727272726,1.4,20.0,28.0,0.2965781670063734,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,0,0,221005,0,821001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path00_phase00_static_only,-2.867566849257988,-4.015641432284701,0.9227272727272726,1.4,22.0,37.0,0.31234354100888595,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,0,0,221005,325001,821001,a6a7a0a42e618f3a,7f33654a65584ee2,confirmation_occ004_path00_phase00_mobile_plus_spin_density,-2.184797495009676,-2.928254784409952,0.9227272727272726,1.4,22.0,35.0,0.3025964580010623,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,0,1,221005,0,821002,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path00_phase01_static_only,-3.165215023453041,-4.295586278329184,0.9227272727272726,1.4,22.0,37.0,0.3053630830254406,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,0,1,221005,325001,821002,a6a7a0a42e618f3a,7f33654a65584ee2,confirmation_occ004_path00_phase01_mobile_plus_spin_density,-2.5387170051841883,-3.3225224664888398,0.9227272727272726,1.4,22.0,35.0,0.301767666998785,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,0,2,221005,0,821003,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path00_phase02_static_only,-3.6068267703150076,-4.563272160483419,0.9227272727272726,1.4,22.0,37.0,0.3038676250143908,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,0,2,221005,325001,821003,a6a7a0a42e618f3a,7f33654a65584ee2,confirmation_occ004_path00_phase02_mobile_plus_spin_density,-2.9107715053362915,-3.2737769077649803,0.9227272727272726,1.4,22.0,35.0,0.30138270801398903,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,0,3,221005,0,821004,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path00_phase03_static_only,-3.5741335706335633,-4.616752270057229,0.9227272727272726,1.4,22.0,37.0,0.3036664169630967,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,0,3,221005,325001,821004,a6a7a0a42e618f3a,7f33654a65584ee2,confirmation_occ004_path00_phase03_mobile_plus_spin_density,-2.7879934606031327,-3.5335128782126364,0.9227272727272726,1.4,22.0,35.0,0.3014823750127107,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,1,0,221005,0,822001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase00_static_only,-3.197387235563005,-4.336310491582312,0.9227272727272726,1.4,22.0,37.0,0.30214329197769985,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,1,0,221005,325002,822001,a6a7a0a42e618f3a,204b6b92deaa61ba,confirmation_occ004_path01_phase00_mobile_plus_spin_density,-2.401540781290069,-2.474196279434719,0.9227272727272726,0.9545454545454545,22.0,36.0,0.30096883402438834,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,1,1,221005,0,822002,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase01_static_only,-3.056846808333314,-4.176411549960627,0.9227272727272726,1.4,22.0,37.0,0.30318337498465553,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,1,1,221005,325002,822002,a6a7a0a42e618f3a,204b6b92deaa61ba,confirmation_occ004_path01_phase01_mobile_plus_spin_density,-2.4668434794457537,-2.543337593030302,0.9227272727272726,0.9545454545454545,22.0,36.0,0.2996460840222426,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,1,2,221005,0,822003,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase02_static_only,-3.575642812248487,-4.668921431586081,0.9227272727272726,1.4,22.0,37.0,0.3043328750063665,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,1,2,221005,325002,822003,a6a7a0a42e618f3a,204b6b92deaa61ba,confirmation_occ004_path01_phase02_mobile_plus_spin_density,-2.9755125766689487,-3.0495055710845214,0.9227272727272726,0.9545454545454545,22.0,36.0,0.30203470803098753,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,1,3,221005,0,822004,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path01_phase03_static_only,-3.2271374403124238,-4.224782380635562,0.9227272727272726,1.4,22.0,37.0,0.3027569580008276,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,1,3,221005,325002,822004,a6a7a0a42e618f3a,204b6b92deaa61ba,confirmation_occ004_path01_phase03_mobile_plus_spin_density,-2.6117316609685277,-2.755052111622991,0.9227272727272726,1.4,22.0,36.0,0.3005470830248669,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,2,0,221005,0,823001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path02_phase00_static_only,-3.531955312459761,-4.652426996801349,0.9227272727272726,1.4,22.0,37.0,0.3032690829713829,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,2,0,221005,325003,823001,a6a7a0a42e618f3a,fb184ef6ba2d4716,confirmation_occ004_path02_phase00_mobile_plus_spin_density,-2.67303133010898,-3.160387450113606,0.9227272727272726,1.3363636363636362,22.0,34.0,0.2935639999923296,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,2,1,221005,0,823002,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path02_phase01_static_only,-3.6361423226950467,-4.6403736344370605,0.9227272727272726,1.4,22.0,37.0,0.302975750004407,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,2,1,221005,325003,823002,a6a7a0a42e618f3a,fb184ef6ba2d4716,confirmation_occ004_path02_phase01_mobile_plus_spin_density,-2.7383914540638803,-3.147860279154044,0.9227272727272726,1.3363636363636362,22.0,34.0,0.29330395901342854,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,2,2,221005,0,823003,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path02_phase02_static_only,-3.222691987104419,-4.357670416571969,0.9227272727272726,1.4,22.0,37.0,0.30137566704070196,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,2,2,221005,325003,823003,a6a7a0a42e618f3a,fb184ef6ba2d4716,confirmation_occ004_path02_phase02_mobile_plus_spin_density,-2.47623533894823,-2.9455300775654396,0.9227272727272726,1.3363636363636362,22.0,34.0,0.29328195797279477,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,2,3,221005,0,823004,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path02_phase03_static_only,-3.0776262724610453,-4.153920561998715,0.9227272727272726,1.4,22.0,37.0,0.30147329199826345,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,2,3,221005,325003,823004,a6a7a0a42e618f3a,fb184ef6ba2d4716,confirmation_occ004_path02_phase03_mobile_plus_spin_density,-2.657401725968334,-3.0936028015995793,0.9227272727272726,1.3363636363636362,22.0,34.0,0.2936452080029994,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,3,0,221005,0,824001,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path03_phase00_static_only,-3.366541906155773,-4.300346295437963,0.9227272727272726,1.4,22.0,37.0,0.3024265840067528,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,3,0,221005,325004,824001,a6a7a0a42e618f3a,4ffb5884c0c81096,confirmation_occ004_path03_phase00_mobile_plus_spin_density,-2.4224065269572437,-3.2950929058717833,0.9227272727272726,1.4,22.0,36.0,0.30034695903304964,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,3,1,221005,0,824002,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path03_phase01_static_only,-3.2418106748862527,-4.302501745629853,0.9227272727272726,1.4,22.0,37.0,0.3028175000217743,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,3,1,221005,325004,824002,a6a7a0a42e618f3a,4ffb5884c0c81096,confirmation_occ004_path03_phase01_mobile_plus_spin_density,-2.7807574486881625,-3.4796974349535024,0.9227272727272726,1.4,22.0,36.0,0.30063979199621826,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,3,2,221005,0,824003,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path03_phase02_static_only,-3.436715092055587,-4.583171003369006,0.9227272727272726,1.4,22.0,37.0,0.3025027920375578,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,3,2,221005,325004,824003,a6a7a0a42e618f3a,4ffb5884c0c81096,confirmation_occ004_path03_phase02_mobile_plus_spin_density,-2.873514053861077,-3.6303016438739517,0.9227272727272726,1.4,22.0,36.0,0.30174679099582136,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,4,3,3,221005,0,824004,a6a7a0a42e618f3a,9d901330b7aab6d4,confirmation_occ004_path03_phase03_static_only,-3.1827267944157667,-4.209062123122999,0.9227272727272726,1.4,22.0,37.0,0.30783212499227375,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,4,3,3,221005,325004,824004,a6a7a0a42e618f3a,4ffb5884c0c81096,confirmation_occ004_path03_phase03_mobile_plus_spin_density,-2.6932532182416176,-3.4356234677594593,0.9227272727272726,1.4,22.0,36.0,0.311970500042662,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,0,0,221006,0,921001,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path00_phase00_static_only,-3.5503193578089283,-4.9065384464333635,0.9227272727272726,1.4,23.0,38.0,0.3168827909976244,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,0,0,221006,326001,921001,97c0f99961733de4,97505fe1e0e8552a,confirmation_occ005_path00_phase00_mobile_plus_spin_density,-2.935012394945124,-3.6627169710756666,0.9227272727272726,1.4,23.0,38.0,0.3176225000061095,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,0,1,221006,0,921002,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path00_phase01_static_only,-3.459033034494971,-4.725530724669077,0.9227272727272726,1.4,23.0,38.0,0.31687741697533056,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,0,1,221006,326001,921002,97c0f99961733de4,97505fe1e0e8552a,confirmation_occ005_path00_phase01_mobile_plus_spin_density,-2.8989943668858666,-3.6639910068997184,0.9227272727272726,1.4,23.0,38.0,0.3175490829744376,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,0,2,221006,0,921003,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path00_phase02_static_only,-3.335734059484023,-4.568004604152617,0.9227272727272726,1.4,23.0,38.0,0.3155662919743918,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,0,2,221006,326001,921003,97c0f99961733de4,97505fe1e0e8552a,confirmation_occ005_path00_phase02_mobile_plus_spin_density,-2.71927075062099,-3.7725758216984433,0.9227272727272726,1.4,23.0,38.0,0.3167368750437163,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,0,3,221006,0,921004,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path00_phase03_static_only,-3.3193471350859864,-4.633594735136097,0.9227272727272726,1.4,23.0,38.0,0.3151740829925984,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,0,3,221006,326001,921004,97c0f99961733de4,97505fe1e0e8552a,confirmation_occ005_path00_phase03_mobile_plus_spin_density,-2.5494816985845032,-3.71073232091848,0.9227272727272726,1.4,23.0,38.0,0.31800804199883714,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,1,0,221006,0,922001,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path01_phase00_static_only,-3.282287303029556,-4.540173550919861,0.9227272727272726,1.4,23.0,38.0,0.3156520409975201,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,1,0,221006,326002,922001,97c0f99961733de4,ff4dd6fc6d79d2e5,confirmation_occ005_path01_phase00_mobile_plus_spin_density,-2.761575357454631,-4.105985156753733,0.9227272727272726,1.4,23.0,38.0,0.31990695802960545,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,1,1,221006,0,922002,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path01_phase01_static_only,-3.482796245280001,-4.8730394554570875,0.9227272727272726,1.4,23.0,38.0,0.3171127919922583,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,1,1,221006,326002,922002,97c0f99961733de4,ff4dd6fc6d79d2e5,confirmation_occ005_path01_phase01_mobile_plus_spin_density,-2.918572567875004,-4.180258321885578,0.9227272727272726,1.4,23.0,38.0,0.31700008298503235,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,1,2,221006,0,922003,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path01_phase02_static_only,-3.452482413276796,-4.765252534617888,0.9227272727272726,1.4,23.0,38.0,0.31528008298482746,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,1,2,221006,326002,922003,97c0f99961733de4,ff4dd6fc6d79d2e5,confirmation_occ005_path01_phase02_mobile_plus_spin_density,-2.8808296834704046,-4.165975561441821,0.9227272727272726,1.4,23.0,38.0,0.3154324580100365,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,1,3,221006,0,922004,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path01_phase03_static_only,-3.674799003515734,-5.03770130058845,0.9227272727272726,1.4,23.0,38.0,0.31457829201826826,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,1,3,221006,326002,922004,97c0f99961733de4,ff4dd6fc6d79d2e5,confirmation_occ005_path01_phase03_mobile_plus_spin_density,-2.8712521406884606,-4.113954011444919,0.9227272727272726,1.4,23.0,38.0,0.3163972499896772,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,2,0,221006,0,923001,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path02_phase00_static_only,-3.763686889750981,-5.076278921499899,0.9227272727272726,1.4,23.0,38.0,0.31402141600847244,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,2,0,221006,326003,923001,97c0f99961733de4,5ea3ffed5d1b0277,confirmation_occ005_path02_phase00_mobile_plus_spin_density,-3.3320093239380117,-4.196649382430254,0.9227272727272726,1.4,23.0,36.0,0.312401375034824,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,2,1,221006,0,923002,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path02_phase01_static_only,-3.5664617352775148,-4.909017110138532,0.9227272727272726,1.4,23.0,38.0,0.31357941700844094,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,2,1,221006,326003,923002,97c0f99961733de4,5ea3ffed5d1b0277,confirmation_occ005_path02_phase01_mobile_plus_spin_density,-3.13175418857947,-3.873364182322537,0.9227272727272726,1.4,23.0,36.0,0.3131371249910444,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,2,2,221006,0,923003,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path02_phase02_static_only,-3.7245865550608843,-5.0650944088635725,0.9227272727272726,1.4,23.0,38.0,0.31441479199565947,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,2,2,221006,326003,923003,97c0f99961733de4,5ea3ffed5d1b0277,confirmation_occ005_path02_phase02_mobile_plus_spin_density,-3.1136767552478615,-3.7568303633613227,0.9227272727272726,1.4,23.0,36.0,0.31198620796203613,90af02170d880284
