schema_version,case_id,occupancy_id,seed_index,phase_batch_seed,time,component,mean,standard_error,particle_half_bound,critical_value,simultaneous_lower,simultaneous_upper,cell_reject
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.0,Sx,2.5,0.0,2.5,3.9628056733104815,2.5,2.5,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.0,Sy,0.0751953125,0.03468435789063223,2.5,3.9628056733104815,-0.06225205772412856,0.21264268272412856,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.0,Sz,0.0234375,0.034920627198032385,2.5,3.9628056733104815,-0.11494615957592305,0.16182115957592305,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.031818181818181815,Sx,2.499453605906328,0.0005178805070412599,2.5,3.9628056733104815,2.4974013460949283,2.501505865717728,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.031818181818181815,Sy,0.07446079507203628,0.0346884904349843,2.5,3.9628056733104815,-0.0630029516222959,0.21192454176636843,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.031818181818181815,Sz,0.02343749999995459,0.03492062719803447,2.5,3.9628056733104815,-0.11494615957597673,0.16182115957588591,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.06363636363636363,Sx,2.498323603656201,0.0010332534611012768,2.5,3.9628056733104815,2.4942290209785813,2.502418186333821,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.06363636363636363,Sy,0.07371150902132712,0.03471369487125154,2.5,3.9628056733104815,-0.06385211795603746,0.2112751359986917,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.06363636363636363,Sz,0.023437499999912428,0.03492062719804055,2.5,3.9628056733104815,-0.11494615957604298,0.16182115957586785,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.09545454545454544,Sx,2.4966183836039764,0.0015444934726872319,2.5,3.9628056733104815,2.4904978561080204,2.5027389110999323,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.09545454545454544,Sy,0.07294763720561773,0.03475982558638789,2.5,3.9628056733104815,-0.06479879683140305,0.2106940712426385,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.09545454545454544,Sz,0.023437499999874406,0.034920627198050634,2.5,3.9628056733104815,-0.11494615957612095,0.16182115957586976,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.12727272727272726,Sx,2.4943489892977033,0.0020500773882734307,2.5,3.9628056733104815,2.486224930992728,2.502473047602679,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.12727272727272726,Sy,0.07216946863819843,0.03482664406757781,2.5,3.9628056733104815,-0.06584175405516374,0.2101806913315606,False
haxs.stage5c2gR32.batch-statistics.v1,limit_spin_density_zero_rect2x3,rect2x3_hole_2,200,4206605897,0.12727272727272726,Sz,0.023437499999841863,0.034920627198064415,2.5,3.9628056733104815,-0.11494615957620812,0.16182115957589183,False
