schema_version,case_id,occupancy_id,seed_index,phase_batch_seed,time,component,mean,standard_error,particle_half_bound,critical_value,simultaneous_lower,simultaneous_upper,cell_reject
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.0,Sx,2.5,0.0,2.5,3.9628056733104815,2.5,2.5,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.0,Sy,-0.0234375,0.03570458491240455,2.5,3.9628056733104815,-0.16492783165407257,0.11805283165407257,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.0,Sz,0.033203125,0.036516603000715464,2.5,3.9628056733104815,-0.1115050765412618,0.1779113265412618,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.031818181818181815,Sx,2.4996410698784843,0.00039401791190752717,2.5,3.9628056733104815,2.498079653461791,2.5012024862951776,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.031818181818181815,Sy,-0.023669199209285334,0.03571892724195997,2.5,3.9628056733104815,-0.16521636672828863,0.11787796830971795,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.031818181818181815,Sz,0.033203125000007445,0.03651660300071665,2.5,3.9628056733104815,-0.11150507654125905,0.17791132654127392,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.06363636363636363,Sx,2.4989475717178293,0.0007872780728144353,2.5,3.9628056733104815,2.4958277417044075,2.502067401731251,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.06363636363636363,Sy,-0.02390031403632492,0.03574203188930823,2.5,3.9628056733104815,-0.16553904078291973,0.11773841271026989,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.06363636363636363,Sz,0.03320312500001869,0.03651660300071815,2.5,3.9628056733104815,-0.11150507654125373,0.1779113265412911,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.09545454545454544,Sx,2.4979190169053838,0.0011793431694865097,2.5,3.9628056733104815,2.4932455091025627,2.502592524708205,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.09545454545454544,Sy,-0.02413164822077324,0.03577381988121754,2.5,3.9628056733104815,-0.1658963446020494,0.11763304816050293,False
haxs.stage5c2gR32.batch-statistics.v1,limit_hopping_zero_chain6,chain6_hole_2,250,2454044547,0.09545454545454544,Sz,0.033203125000033744,0.03651660300072026,2.5,3.9628056733104815,-0.11150507654124706,0.17791132654131456,False
